"domainhistory","url","rating","forwardSecrecy"
22447,"orderready.academyprograms.online","A","4"
43114,"www.borovoye.kz","A","4"
16941,"myaglender.com","A","2"
16940,"www.annethullfineartdesigns.com","A","4"
16946,"digicert.com","A","2"
16943,"www.akbank.com.tr","A","2"
5696,"www.niams.nih.gov","A","4"
40747,"karriere.intense.de","A","4"
43128,"buildx.se","A","4"
11970,"www.janssen.tv","A","4"
11972,"proxyclick.com","A","4"
16945,"wellstonemdcenters.nih.gov","A","4"
4730,"google.de","A","2"
43136,"www.paykey.com","A","2"
43133,"www.smittysautosales.net","A","4"
16952,"www.rheumatology.nih.gov","A","4"
43142,"www.accfleets.co.nz","A","4"
22287,"i4e.kik-s.de","A","2"
43011,"dnaweb1.secunm.org","A","4"
43141,"wx.qq.com","A","4"
2144,"namecheap.com","A","4"
16970,"mama-arbeitet.de","A","4"
35601,"scalematrix.com","A","4"
43150,"bitmaker.trade","A","4"
43075,"dnaweb8.secunm.org","A","4"
11969,"tda.tuiteam.com","A","2"
22472,"e-belge.tarim.gov.tr","A","4"
39830,"grandvue.com.au","A","4"
16939,"kinow.fr","A","4"
43015,"secuweb1.secunm.org","A","4"
16984,"etit.tuwien.ac.at","A","4"
16804,"therun.sk","A","4"
43167,"www.azcarpetcloseouts.com","A","4"
16996,"carringtondean.com","A","4"
16997,"subscription.ft.com","A","2"
43168,"www.teknolojihaberleri.biz","A","4"
16999,"www.klarkrop.dk","A","2"
37496,"www.carfax.com","A","2"
17001,"fibrecut.tuwien.ac.at","A","4"
17002,"www.eacapital.org","A","2"
17008,"www.clubvillamar.es","A","4"
11979,"tui-maps-prod.appspot.com","A","2"
17011,"alicantefrontend.es","A","2"
17022,"taxi.sahaltaxi.com","A","4"
16986,"portal.tradeinterop.com","A","2"
17027,"gen.staging.sendtric.com","A","2"
40919,"www.test1.boots.com","A","2"
3032,"api.openpay.mx","A","2"
5546,"golden-lion.net","A","4"
11982,"digikala.com","A","4"
22498,"www.piwik.iways.in","A","4"
43198,"spencerpainting.net","A","4"
43202,"www.autocheck.com","A","2"
22510,"krimpenaandenijssel.nl","A","2"
43201,"dominicapps.com","A","4"
11987,"www.tui-ferienhaus.de","A","4"
17041,"www.sweclockers.com","A","4"
22516,"websrvpilot.itau.com.ar","A","4"
43220,"2017.appseccalifornia.org","A","2"
22513,"www.cuentasmutualamr.org.ar","A","2"
43234,"gprusignite.com","A","4"
11988,"myforms.newcastle.gov.uk","A","4"
17046,"api.dribbble.com","A","4"
17056,"penny-arcade.com","A","4"
22515,"www.valdemarne.fr","A","4"
43238,"henryfielding.co.uk","A","4"
22287,"i4e.kik-s.de","A","2"
43241,"airospapillow.com","A","2"
17055,"btc-e.nz","A","2"
11926,"origin-cdn.propertyshark.com","A","4"
17067,"solexis.solutionextreme.com","A","4"
22490,"www.wittysparks.com","A","4"
17064,"i2c.tuwien.ac.at","A","4"
43245,"mtc2.aprendermemorizar.com.br","A","4"
22523,"www.santevet.com","A","2"
17080,"cfis.wi.gov","A","2"
961,"www.ajaykontham.in","A","4"
6852,"ginetex.ch","A","4"
143,"yahoo.com","A","2"
17081,"sportcam.net","A","2"
17078,"spstavka.ru","A","4"
17089,"otchetpopraktike.ru","A","4"
17087,"www.immo-neo.com","A","4"
43249,"my.fairholme.qld.edu.au","A","4"
17090,"www.businessdescription.co.nz","A","4"
43239,"app.zonaster.com","A","4"
43243,"turriscom.com","A","4"
6745,"promotions.newegg.com","A","2"
17088,"myexpo.co","A","4"
17094,"pi.uruguaydigital.gub.uy","A","4"
43264,"mecksheriffweb.mecklenburgcountync.gov","A","4"
11992,"www.qconcursos.com","A","2"
11986,"de-rwa.de","A","2"
17112,"shop.gp.com","A","2"
43268,"gospendit.co.uk","A","4"
17109,"fakelogin.kmt.orange.com","A","4"
41192,"bbc.com","A","2"
43274,"wefindvenues.com","A","2"
17118,"www.bens.gr","A","2"
11649,"dev.profi-bank.org","A","4"
43281,"www.taiwa.co.jp","A","2"
43283,"www.kaspersky.ru","A","4"
17127,"www.dollargeneral.com","A","2"
43273,"o45rkq1slg.execute-api.us-east-1.amazonaws.com","A","2"
42435,"www.iatspayments.com","A","2"
17131,"www.aerzener.de","A","4"
17130,"www.kikk.be","A","4"
11991,"anayrat.info","A","4"
11623,"www.amcal.com.au","A","2"
6118,"mail.qq.com","A","2"
16675,"datalocker.coventry.gov.uk","A","4"
43289,"dev.getexpertopinion.com","A","4"
22546,"ihb1.itau.com.ar","A","4"
17145,"eetimes.com","A","4"
17140,"www.johnnyczk.com","A","2"
43300,"live.viveve.com","A","2"
43301,"dicod.defense.gouv.fr","A","2"
791,"app.edlink18.net","A","4"
1536,"galeria.vulka.es","A","2"
3033,"www.infolinks.com","A","2"
7007,"cdn.content.tuigroup.com","A","2"
22560,"careforyourselfiowa.com","A","2"
17161,"yamabiko1145.com","A","4"
43316,"wetransfer.com","A","2"
22556,"www.storefront.be","A","4"
43328,"score.guidewire.com","A","2"
17167,"loginacc.sequrix.com","A","2"
17147,"www.kasteelvanbatavia-cafe.nl","A","4"
43327,"billing.dotblock.com","A","4"
43335,"www.unitedengue.org","A","4"
17150,"gourmetclub.ee","A","4"
43336,"mailoo.org","A","2"
17173,"bitsbi.com","A","4"
19018,"303808909.xyz","A","4"
43337,"education.nzta.govt.nz","A","4"
17176,"db.oregon.k12.wi.us","A","4"
43338,"lelang.bankmandiri.co.id","A","2"
17187,"www.hawkhost.com","A","2"
17192,"daf-report-dashboard-qlf.dafbi.as8677.net","A","4"
43342,"www.saboteur.ppweblab.com","A","4"
17196,"mediamarkt.de","A","2"
3041,"shufordtech.ddns.net","A","4"
12003,"sharepoint.onderwijsgroeptilburg.nl","A","4"
17191,"bitnex.io","A","4"
11730,"mycems.sp.edu.sg","A","4"
17188,"oxfordtest.lvs.org.uk","A","4"
2248,"outlook.office365.com","A","2"
22513,"www.cuentasmutualamr.org.ar","A","2"
43351,"popupmaker.staging.wpengine.com","A","4"
17207,"ls.mobile-bridge.net","A","2"
43361,"www.euroasi.eu","A","2"
17201,"cumpuerstore.com","A","4"
12010,"wen.netwang.org","A","4"
43348,"rougewave.lab.matthewrogers.org","A","4"
43366,"www.pomhosting.com","A","4"
43371,"netifytest.sunflat.net","A","2"
17210,"mma.in.ua","A","4"
17213,"rit.accenture.com","A","2"
17222,"www.kvalitniplachty.cz","A","4"
22589,"edf.fxcloud.hosting","A","2"
17225,"brandingethiopia.com","A","4"
17231,"fantasy.premierleague.com","A","4"
43372,"www.zhxcf.com","A","2"
43383,"prodoc-translations.com","A","4"
1537,"www.heilsarmee.ch","A","4"
12016,"sexshophotpepper.com.br","A","4"
17235,"www.tourcoing.fr","A","2"
12014,"kiosk-api.telegraaf.nl","A","4"
22481,"sophie.hispasec.com","A","4"
43387,"mono.ir","A","2"
43385,"my.jdownloader.org","A","4"
17192,"daf-report-dashboard-qlf.dafbi.as8677.net","A","4"
22600,"www.recruitmentgenius.com","A","2"
12017,"transparency.ie","A","4"
17246,"fahadsoror.blogspot.com","A","2"
22597,"dkm-serv.ga","A","4"
43402,"marie-hay-coach.fr","A","4"
17257,"www.footlevelers.com","A","4"
43412,"www.ciudadypoder.mx","A","4"
13780,"www.matric.biz","A","2"
6351,"learninglibrary.com","A","2"
12015,"finmarket.com","A","2"
43417,"ranaspaingo.com","A","4"
43423,"svais.edb.gov.hk","A","2"
22604,"wis.com.tw","A","4"
43425,"new.mysecurehealthdata.com","A","2"
22614,"e-optimax.de","A","4"
17263,"api.icims.com","A","2"
43426,"www.yoursoftwarefriend.ga","A","4"
12012,"biglemon.co.uk","A","4"
17251,"api.about2be.me","A","4"
17262,"tecbstore.com","A","4"
22621,"tristateblacksingles.com","A","4"
17273,"mpxportal.com","A","2"
43427,"soferox.com","A","2"
17279,"bretweb.info","A","4"
43431,"myhris.adrenalin.in","A","2"
43432,"cheap-investment.pro","A","2"
12704,"www.franceconsobanque.fr","A","4"
17268,"martinfineart.cz","A","2"
17270,"appraisal.ocbcnisp.co.id","A","2"
22416,"web.tvsz.ru","A","2"
17297,"devel.clarityhs.com","A","4"
1546,"www.idnomic.com","A","4"
17301,"www.witteachtergrond.nl","A","2"
3017,"d2vuj33tmr7bqb.cloudfront.net","A","2"
6343,"41.ax","A","4"
22632,"zybermedia.net","A","4"
43439,"gofile.io","A","4"
17289,"confide-stable.bid","A","4"
43441,"www.smartdnsproxy.com","A","2"
43440,"hexa-bitcoin.info","A","4"
8557,"brincr.com","A","2"
8569,"flexify.nl","A","4"
17302,"www.parnorthamerica.biz","A","4"
17308,"secure.dev.gateway.gov.uk","A","2"
12024,"rdsec.nl","A","4"
43452,"www.wegnerdesign.com","A","4"
43455,"www.thenerdmag.com","A","2"
8584,"secure.cannonbill.com","A","4"
6352,"www.w2shop.eu","A","4"
12034,"violet-invest.ru","A","4"
17315,"www.cougarshoes.com","A","4"
17322,"webmail.tpmex.com","A","4"
17306,"ticketsyasmarinacircuit.com","A","2"
22625,"proxy.masumreza.tk","A","4"
17323,"exposureninja.com","A","4"
17317,"patiyaswimwear.com","A","2"
43469,"vgy.me","A","4"
17328,"ned.amurfitt.co.uk","A","4"
22643,"maiamobile-uat.bureauveritas.com","A","2"
43472,"www.instantinvest.biz","A","4"
17330,"caps.commandfinancial.com","A","4"
17299,"small-people.dk","A","4"
17334,"www.volkanspor.net","A","2"
43476,"newage-funds.com","A","2"
22637,"gold-serum.com","A","2"
43480,"uat.playstation-gear.com","A","4"
6342,"nijie.info","A","2"
22627,"globalapptitude.com","A","4"
42437,"zoom.us","A","2"
22651,"www.carrollcc.edu","A","2"
17335,"www.digidoc.ee","A","null"
17338,"xml-gateway.schufa.de","A","2"
22640,"omnea.de","A","2"
17332,"searx.laquadrature.net","A","4"
17348,"www.webplugged.com","A","4"
17335,"www.digidoc.ee","A","4"
17349,"google.co.ve","A","2"
43486,"portal.securetrustbankmortgages.co.uk","A","2"
6358,"a.acgluna.com","A","4"
12040,"statesafetyglobal.co.uk","A","4"
8606,"imuisonline.com","A","2"
43487,"cryptominer.biz","A","4"
12047,"pessoas.unifal-mg.edu.br","A","4"
8625,"app.claystone.com","A","4"
17359,"m18qa1ib-marking.assessor.rm.com","A","4"
22658,"vdesktop-aae.siemens.com","A","2"
17360,"caps3.commandfinancial.com","A","4"
43499,"apply.v12finance.com","A","2"
22655,"payingitcool.com","A","2"
3491,"www.equifax.com","A","2"
43511,"www.yeetran.com","A","2"
22665,"www.wingsdesign.at","A","2"
17376,"www.chris-seddon.co.uk","A","4"
43513,"stinvesting.com","A","4"
8667,"app.jortt.nl","A","2"
17373,"gofourward.nl","A","4"
17387,"assistance.afv.sk","A","4"
3053,"maps.google.com","A","2"
3060,"applicant.tamu.edu","A","2"
17384,"partners.upnp.xyz","A","2"
17402,"securemail.nordea.com","A","4"
17397,"invest-room.pro","A","4"
13054,"demarches.saint-maur.com","A","4"
17403,"united-kingdom.taylorwessing.com","A","4"
3064,"pwportal.glos.ac.uk","A","2"
6366,"www.qinbaowan.com","A","4"
12035,"tui.ch","A","4"
12052,"testsite.onderwijsgroeptilburg.nl","A","4"
22676,"villamedic.pl","A","4"
30744,"account.mrbillie.nl","A","2"
17422,"www.easynvest.com.br","A","4"
17421,"servipag.tekpro.cl","A","2"
43529,"www.huntington.com","A","2"
30783,"drive.google.com","A","2"
22513,"www.cuentasmutualamr.org.ar","A","2"
22683,"www.galerie-perbet.com","A","4"
12037,"m.tui.com","A","4"
17431,"yasmarinacircuit.com","A","2"
43536,"libertycash.in","A","4"
43543,"2017.pqcrypto.org","A","4"
23844,"www.quartzy.com","A","4"
17466,"ietraditionala.com","A","2"
43540,"morgan-atc.com","A","4"
22682,"wieselcam.at","A","2"
43542,"www.palemoon.org","A","2"
12057,"api.profi-bank.org","A","4"
22694,"anoniemesms.nl","A","4"
43537,"www.pnefc.net","A","2"
17475,"headtrip.pl","A","4"
40172,"tonyhead.com","A","4"
43552,"mr-daten-shop.de","A","2"
22703,"pt1.zuora.com","A","4"
43553,"www.ghostery.com","A","4"
8699,"login.minox-online.nl","A","2"
17482,"sergic-api-preprod.tymate.com","A","4"
8710,"online.unit4.nl","A","2"
17489,"sellux.com","A","2"
17479,"sugoicraft.tk","A","4"
43559,"rplusjapan.net","A","2"
43539,"registry.vgm.tv","A","4"
43565,"sinhalawalakata.blogspot.com","A","2"
43568,"inside.ameriprise.com","A","4"
3804,"apps.myrental.com","A","4"
3044,"stage.sigro.tech","A","4"
17512,"www.everdo.net","A","4"
6363,"www.wnacg.net","A","4"
17517,"nextstepta.com","A","4"
22678,"herbanplanet.arcabeanstalk.com","A","2"
43567,"demo.arria.com","A","2"
43571,"hmstest.cqm.sg","A","4"
17492,"bankx.udbonline.com","A","2"
22706,"kgn-factory-protocol-dot-kgn-cloud-factory.appspot.com","A","2"
6361,"3dstudio.ee","A","4"
22709,"static.cashmere.ru","A","4"
17546,"www.sunglasshut.com","A","2"
13053,"grutniecibaskalkulators.lv","A","4"
7782,"launchpad.hiveage.com","A","4"
17547,"cxindex.forrester.com","A","2"
22713,"api.sopran.io","A","4"
43584,"www.ericdigests.org","A","4"
15000,"plannpark.com","A","4"
43567,"demo.arria.com","A","2"
17550,"secondary-download.gehrimed.com","A","2"
22708,"www.marrakesch-shop.de","A","4"
17553,"staging.medplan-dispo.hydrogene.io","A","4"
17545,"anytech365.com","A","2"
12032,"green1.axontradingsolutions.com","A","4"
17562,"www.coastscience.com","A","4"
22720,"trainingcenter.nih.gov","A","2"
17563,"eopportal.prox.esa.int","A","2"
17567,"home.mosterd.org","A","4"
43486,"portal.securetrustbankmortgages.co.uk","A","2"
14199,"milonbaby.pl","A","null"
43586,"www.maze.com.br","A","4"
8761,"www.yukiworks.nl","A","2"
14694,"www.evendynamics.com","A","4"
17586,"www.guilfordsavingsonline.com","A","2"
43577,"wechatpay.kizo-japan.co.jp","A","4"
8762,"mijn.boekhoudservice.nl","A","2"
26066,"labs.9lessons.info","A","4"
17589,"mailinabox.email","A","4"
17590,"publish.manheim.com","A","2"
22481,"sophie.hispasec.com","A","4"
8750,"www.cashaca.be","A","2"
22208,"sb.macpac.gov","A","4"
8772,"login.twinfield.com","A","2"
17599,"ispecial.co.ug","A","4"
17604,"demo.gehrimed.com","A","2"
8770,"members.ezboekhouding.nl","A","4"
17605,"seku.ro","A","4"
3074,"dailyandroidapp.net","A","4"
17612,"test-service.gehrimed.com","A","2"
6380,"testing.ams-gmbh.com","A","4"
12085,"phpbb.com","A","4"
17584,"duproprio.com","A","2"
10836,"kredodirect.com.ua","A","2"
22728,"dashboard.go-answer.com","A","4"
43610,"xruniversity.com","A","4"
17613,"api.admiralcloud.com","A","2"
17624,"pcc.gehrimed.com","A","2"
8788,"app.simpla.be","A","2"
22513,"www.cuentasmutualamr.org.ar","A","2"
19546,"linkedin.com","A","4"
3804,"apps.myrental.com","A","4"
43567,"demo.arria.com","A","2"
43630,"psydix.org","A","4"
12087,"berezy.me","A","4"
22750,"bccresearch.com","A","4"
43637,"wellssecure.wellsfargo.com","A","4"
17641,"www.ecec.com","A","4"
35601,"scalematrix.com","A","4"
17643,"ruchern.com","A","null"
12086,"mydomain.com","A","2"
22708,"www.marrakesch-shop.de","A","4"
17649,"anabellas.com","A","2"
43642,"www.pokvisa2017.com","A","4"
43643,"ipinfo.io","A","2"
18784,"chat.inceptia.org","A","4"
43644,"dd21.kz","A","4"
17650,"webmail.orthosurgeons.com","A","2"
43651,"www.login.moorepay.co.uk","A","4"
6357,"www.test-textbooks.com","A","2"
17653,"zoo.city","A","4"
17651,"www.ruetti.li","A","null"
12089,"mosatest.com","A","4"
12093,"cdn2.web.money","A","4"
15000,"plannpark.com","A","4"
22771,"www.sagoldbuyer.com","A","4"
43653,"xmone.world","A","2"
22767,"clothestyler.com","A","4"
17668,"online.nestbank.pl","A","2"
17667,"www.utazzakekszekkel.hu","A","4"
43659,"birms.bandung.go.id","A","4"
22776,"www.tomsguide.com","A","2"
17671,"elwood.lib.in.us","A","4"
17679,"ex.uat.dcna3.esecuritel.com","A","2"
12095,"smile.tui.nl","A","2"
17683,"stgads.undertone.com","A","2"
17680,"s2.simplywork.com","A","2"
17694,"www.tymetrix360.com","A","2"
17690,"ciesiolka.me","A","4"
43669,"buitendienst.webinfra.nl","A","2"
8842,"www.factuurdesk.nl","A","4"
22778,"www.flashrouters.com","A","4"
17638,"sso.esarom.com","A","2"
17653,"zoo.city","A","4"
15000,"plannpark.com","A","4"
43673,"vim.vivekam.co.in","A","2"
6844,"buzzfeed.com","A","2"
43676,"thachpham.com","A","4"
22779,"sftnl.pwc.com","A","4"
22481,"sophie.hispasec.com","A","4"
17681,"login.simplywork.com","A","2"
17689,"edinburghgolfleague.com","A","2"
17706,"www.enbek.kz","A","4"
254,"www.snatchradio.com","A","4"
43681,"iq1services.fiberlink.com","A","2"
17653,"zoo.city","A","4"
17712,"apagiaro.it","A","null"
17711,"bouygues.testdebit.info","A","4"
43567,"demo.arria.com","A","2"
4899,"bestbtcsites.com","A","2"
43686,"recount.com","A","4"
13807,"mocca.nomnom.coffee","A","4"
43675,"1password.com","A","2"
17737,"www.ruetti13.ch","A","4"
17738,"secure.ivf.org","A","2"
3804,"apps.myrental.com","A","null"
9981,"e-wbs.biz","A","2"
6118,"mail.qq.com","A","2"
3084,"tsengcollege.csun.edu","A","4"
6385,"moritzjacobs.de","A","4"
12105,"old.bg-mamma.com","A","4"
22754,"tomcat.apache.org","A","4"
17766,"nexushoy.cl","A","2"
17772,"hccs.poi-smart.com","A","4"
43698,"nagios.bgp.net","A","4"
43702,"uebon.com","A","4"
17764,"staging.heatingpoint.com","A","4"
22790,"www.schulstiftung-freiburg.de","A","4"
3804,"apps.myrental.com","A","4"
17750,"www.fanbase.net","A","4"
17775,"focalpoint.quintain.co.uk","A","2"
43701,"pushbot.ru","A","4"
43695,"kehrer-modellbau.de","A","4"
22794,"jubilersezam.pl","A","4"
17791,"www.dev.cloudplatform.accenture.com","A","2"
43712,"ovpn-ip.info","A","4"
43714,"crazyprofits.net","A","4"
13473,"staging-app.chromeriver.com","A","4"
17781,"digitalocean.klempin.se","A","4"
17800,"disneyauditions.com","A","2"
17799,"toolkit.fi360.com","A","2"
4828,"www.tyc.edu.tw","A","null"
17803,"stats.tc.gc.ca","A","2"
22787,"lteam.com.co","A","4"
43719,"cloudbric.gq","A","2"
43722,"business-eb.ibanking-services.com","A","2"
22287,"i4e.kik-s.de","A","2"
17808,"sitepoint.com","A","4"
10559,"demo.haproxy.org","A","2"
43567,"demo.arria.com","A","2"
8891,"www.moneymonk.nl","A","4"
17822,"www.009.am","A","4"
17826,"www.alohaorderonline.com","A","2"
3804,"apps.myrental.com","A","4"
12110,"cdn.web.money","A","4"
17838,"www.coalfireuniversity.com","A","2"
43726,"www.inkwp.com","A","2"
17834,"panel.siet.ch","A","4"
17849,"www.attotrade.com","A","2"
17853,"www.twilio.com","A","2"
43729,"sin01-cloud.dev.sentinelcloud.com","A","4"
17852,"bit4money.com","A","2"
8900,"www.kinganywhere.eu","A","4"
17862,"www.uat.scotiaworld.com","A","4"
17827,"cdn.silagames.com","A","2"
17861,"i.ebayimg.com","A","2"
17868,"gp58moves.com","A","4"
22816,"www.tsb.co.uk","A","2"
17870,"mail.bucheraero.com","A","2"
43736,"www.ciberisk.com","A","4"
6389,"rehculinar.de","A","4"
6392,"cfspart.impots.gouv.fr","A","4"
17863,"naturasapiens.com","A","4"
17878,"store.postercompliance.com","A","4"
22806,"kenh12.com","A","4"
8902,"www.bizzcounter.nl","A","4"
17873,"welcome.firstmidwest.com","A","4"
17874,"en.share-gate.com","A","4"
22818,"online.tsb.co.uk","A","2"
12116,"pooliestudios.com","A","2"
22602,"palitranews.ge","A","4"
43744,"vzupgrades.com","A","2"
43755,"myipinfo.net","A","2"
22826,"be11145151.ea.elliemae.net","A","2"
43567,"demo.arria.com","A","2"
17893,"iicsa.org.uk","A","2"
22825,"www.bikefit.com","A","2"
6397,"healthydiamond.com","A","4"
17902,"marvelmind.com","A","4"
12118,"www.lekeal.com.au","A","4"
43766,"krikan02.visualstudio.com","A","2"
12087,"berezy.me","A","4"
43776,"blog.silnex.kr","A","4"
17908,"madrezakupy.pl","A","2"
17915,"www.justpark.com","A","4"
17812,"babyuniverse.com.co","A","4"
43772,"payment.ducphutravel.com.vn","A","4"
22829,"www.ironmanstore.com","A","2"
43777,"alternatives.ca","A","4"
17901,"hillaryclinton.com","A","2"
17922,"www.trustedid.com","A","2"
12120,"ohmyday.nl","A","2"
17927,"www.privun.com","A","2"
22811,"geoboutik.net","A","4"
43784,"www.slibuy.com","A","2"
12124,"www.miki.co.uk","A","2"
17931,"c-7.biz","A","2"
43783,"p.flightconex.de","A","4"
17935,"www.silverpenniesjewelry.com","A","4"
22830,"www.drumshop.com.br","A","4"
17937,"www.groupha378.me","A","4"
8966,"www.digitaalkantoor.nl","A","null"
17943,"dejavurl.com","A","4"
17951,"giftcardgranny.com","A","4"
3089,"mypetitebakery.blogspot.com","A","2"
6404,"qood.ru","A","4"
17947,"clm.com.co","A","4"
12130,"tomcat.rdsec.nl","A","4"
17955,"erfs.webfilings.com","A","2"
13807,"mocca.nomnom.coffee","A","4"
17960,"bakertech.hostedrmm.com","A","2"
8972,"www.davilex.nl","A","2"
43794,"dev.corp.uz","A","4"
43796,"nvrfx.com","A","2"
43790,"ciatr.jp","A","2"
17967,"c.paypal.com","A","2"
17891,"4rtis.com","A","4"
17979,"www.bestnas.org","A","2"
22835,"printflip.ru","A","2"
43800,"core-v3d.ddapp.com","A","2"
43804,"gardenaffairs.co.uk","A","4"
43799,"consumer.sandbox.dev-microservice.jp","A","2"
17981,"prod-windows-iag-origin.smbcdigital.net","A","2"
43813,"delphiers.blogspot.com","A","2"
17991,"pfportal.associatedbank.com","A","2"
17989,"prowritexpress.com","A","4"
43817,"my-doll.com","A","2"
17998,"na2.advent.com","A","2"
6405,"hackerearth.com","A","2"
5806,"www.hapvida.com.br","A","null"
12132,"stormshield.eu","A","4"
22848,"elitetradepainting.com","A","2"
43819,"bombedepeinture.fr","A","4"
18006,"gapi.discover.com","A","2"
22840,"getmyads.com","A","2"
18008,"www.tanamodaacessorios.com.br","A","4"
43822,"www.toprealestateinvestment.com","A","4"
18012,"14erspecials.com","A","2"
18007,"pincopallino.cz","A","4"
17986,"bellcomputer.hu","A","4"
18014,"www.citi.com","A","2"
5806,"www.hapvida.com.br","A","2"
18021,"dreamhomefinder.scotiabank.com","A","4"
43829,"spstrebesin.sharepoint.com","A","2"
12883,"dmx.districtm.io","A","2"
43828,"remote.rindlisbacher.com","A","4"
18032,"www.ovicko.com","A","4"
18030,"wa.ilpsa.com","A","4"
18039,"dsld.nlm.nih.gov","A","4"
12200,"tui.fi","A","4"
18037,"www.bzooma.com.au","A","2"
18040,"www.nero-8.org","A","4"
17207,"ls.mobile-bridge.net","A","2"
22851,"www.groupevictorhugo.com","A","4"
17937,"www.groupha378.me","A","4"
