"domainhistory","url","rating","hstsPolicy status"
27868,"gmapact.org","A","""absent"""
14774,"pushmanpat-uat.compuscan.co.za","A","""absent"""
32519,"bo.decathlon.ro","A","""absent"""
11683,"bet-bg.com","A","""absent"""
32516,"uk.abfx-demo-ext-a5.gm.db.com","A","""absent"""
32521,"bo.decathlon.hr","A","""absent"""
32492,"feedback.uservoice.com","A","""absent"""
32523,"coworking12.ru","A","""absent"""
52925,"escritorio.biz","A","""absent"""
32536,"geb-expat-services-dev.appspot.com","A","""absent"""
32532,"www.ingservicespolska.pl","A","""absent"""
20015,"kaspersky.com","A","""absent"""
32539,"conduri.com","A","""absent"""
27862,"www.originalphotopaper.com","A","""absent"""
52929,"sensedalat.com","A","""absent"""
32537,"uk.abfx-demo2.gm.db.com","A","""absent"""
32541,"uk.abfx-demo1.gm.db.com","A","""absent"""
27855,"techything.com","A","""absent"""
16810,"mspp.b2xcare.com","A","""absent"""
52935,"bloggertipstricks.com","A","""absent"""
32563,"app.casistemas.com","A","""absent"""
27473,"da-eu-16.groeneveldonline.com","A","""absent"""
52938,"origin.msnbc.com","A","""absent"""
32555,"www.toekomstscenarios-enexis.nl","A","""absent"""
51477,"makingcircuits.com","A","""absent"""
32566,"vincent-bonnefille.fr","A","""absent"""
2973,"lk.linkedin.com","A","""present"""
27877,"uncorked.ie","A","""absent"""
32578,"megafon.tv","A","""absent"""
32487,"mailer.zwartopwit.be","A","""absent"""
43755,"myipinfo.net","A","""absent"""
52942,"customer.uspta.org","A","""absent"""
1936,"rodrigomramos.com","A","""absent"""
32581,"amoris.no","A","""absent"""
7636,"www.dslater.org","A","""absent"""
32584,"shift-happens.org","A","""absent"""
14773,"xcel-uat.compuscan.co.za","A","""absent"""
12834,"www.companeo.com","A","""absent"""
32587,"service.iwanqi.cn","A","""absent"""
14777,"cssa-stb-uat-productportal-01.compuscan.co.za","A","""absent"""
52959,"otto.takari.io","A","""absent"""
32596,"qa.goodtimes.dk","A","""absent"""
32602,"hda-vtp.vsp.us2.vfivcs.com","A","""absent"""
32605,"help.nectar.com","A","""absent"""
14780,"fid-dev.compuscan.co.za","A","""absent"""
27893,"www.salesresourceplanning.com","A","""absent"""
27894,"www.banksaround.co.uk","A","""absent"""
32607,"ifbwt.bankia.es","A","""absent"""
48375,"oichinote.com","A","""absent"""
9733,"www.freecodecamp.com","A","""absent"""
14782,"api-fid-dev.compuscan.co.za","A","""absent"""
27887,"www.fito-land.com.ua","A","""absent"""
15501,"www.ipicom.pl","A","""absent"""
32630,"deeshopper.eu","A","""absent"""
32635,"www.tampere.fi","A","""absent"""
52972,"accesd.desjardins.com","A","""present"""
14783,"gandalf.compuscan.co.za","A","""absent"""
14786,"fcs.compuscan.co.ug","A","""absent"""
27898,"admindev.lurity.com","A","""absent"""
52974,"jenkins.lightapi.net","A","""absent"""
32639,"fqlcipa.com.br","A","""absent"""
32649,"www.lowellmfg.com","A","""absent"""
32654,"internal.sitealiverc.com","A","""absent"""
32634,"varauskalenteri.startiimi.fi","A","""absent"""
19769,"congnghe5giay.com","A","""absent"""
32647,"www.poshflooring.co.uk","A","""absent"""
32658,"www.ssl.nu","A","""absent"""
52981,"en.enigmabox.net","A","""absent"""
20570,"europe.optimumdesk.com","A","""absent"""
32670,"mail.pilgrimbank.com","A","""absent"""
27908,"mybusinesscourse.com","A","""absent"""
52991,"login.elqqa01.com","A","""unknown"""
32668,"www.porttlt.ru","A","""absent"""
32675,"www.danolan.dk","A","""absent"""
14787,"crb.compuscan.co.ug","A","""absent"""
52998,"www.fortuneo.fr","A","""absent"""
27916,"www.meoduo.com","A","""absent"""
32686,"www.e-abbott.com","A","""absent"""
27918,"hourly.bid","A","""absent"""
52997,"t4ever.co","A","""absent"""
7640,"thecondomarket.ca","A","""absent"""
14792,"virtualitmanagers.com","A","""absent"""
14801,"doc24me.com","A","""absent"""
27915,"mail.dizwell.com","A","""absent"""
32703,"friendlyplanet.com","A","""absent"""
53000,"stylecollective.us","A","""absent"""
32699,"rxtx.fi","A","""absent"""
27890,"alencar.cf","A","""absent"""
53016,"eupmobile.singhealth.com.sg","A","""absent"""
14802,"ccv2.compuscan.co.za","A","""absent"""
32717,"felixkillenlaw.com","A","""absent"""
32700,"cdnhome.info","A","""unknown"""
32713,"entry.randomem.com","A","""absent"""
32710,"paid.outbrain.com","A","""absent"""
9628,"datadownloader.net","A","""present"""
53027,"greendragonmaster.com","A","""absent"""
7378,"www.cisco.com","A","""present"""
14808,"iwaks.me","A","""absent"""
27925,"www.pcmatic.com","A","""absent"""
53038,"www.glmx.com","A","""absent"""
53044,"www.mcb.com","A","""absent"""
53048,"tx.lbg.play.naver.jp","A","""absent"""
53049,"trendmicro.com","A","""absent"""
7646,"store.megaplextheatres.com","A","""absent"""
32756,"thatsthespir.it","A","""absent"""
32747,"sexvideobomba.net","A","""absent"""
32740,"secure-coin.win","A","""unknown"""
14813,"cloud.solares-bauen.fr","A","""absent"""
53055,"www.gophersport.com","A","""absent"""
27945,"www.traditionasia.com","A","""absent"""
14964,"kiboplatform.net","A","""absent"""
53057,"im.qq.com","A","""absent"""
27963,"elearning.crosig.ba","A","""absent"""
32776,"www.usc.es","A","""absent"""
53060,"hentsu.com","A","""absent"""
53062,"www.aliexpress.com","A","""invalid"""
505,"vodafonecareers-uat.azurewebsites.net","A","""present"""
32783,"translate.google.com","A","""absent"""
3864,"www.lamthinh.com","A","""absent"""
7663,"co.metrc.com","A","""present"""
9211,"jo-ko.tech","A","""unknown"""
27952,"www.northyorkscomputers.co.uk","A","""absent"""
27666,"mc93.com","A","""absent"""
32526,"spam-free-mail.de","A","null"
32799,"thesofaman.com","A","""absent"""
52616,"guili-guili.fr","A","""absent"""
53067,"tspg.taishinbank.com.tw","A","""absent"""
27969,"hsacc.bics.nl","A","""absent"""
32817,"www.bruxelles.be","A","""absent"""
53070,"ereqdev.processfusion.ca","A","""absent"""
32820,"monitoring.martinfort.cz","A","""absent"""
32822,"sms.lanube.cl","A","""absent"""
27979,"theandrewbailey.com","A","""present"""
48385,"mybb-ecv.bluebirdgroup.com","A","""absent"""
53068,"staging.vivoleve.com.br","A","""absent"""
53069,"kolbe.wa.edu.au","A","""unknown"""
32833,"rapidbtc.biz","A","""absent"""
32836,"udi.no","A","""absent"""
27961,"www.free.fr","A","""absent"""
53071,"webadmin01.tennonetworks.net","A","""absent"""
53075,"klingspor.de","A","""absent"""
2428,"www.animaster.com.br","A","""present"""
53077,"graham-freeman.info","A","""absent"""
32855,"tools.timeplay.com","A","""absent"""
14839,"staticmcdn.rbxcdn.com","A","""absent"""
53080,"www.erha.co.id","A","""absent"""
53085,"ibc.psr.edifecs.com","A","""absent"""
32857,"www.klatrebarna.no","A","""absent"""
53087,"sov.hix.edifecs.com","A","""unknown"""
32865,"www.duplicatieshop.nl","A","""absent"""
32041,"www.lopticienne-stephanie.fr","A","""absent"""
53086,"ss.slash31.com","A","""absent"""
801,"playgamecodau.com","A","""absent"""
14842,"imar.vn","A","""absent"""
32875,"www.7nujoom.com","A","""absent"""
27570,"pay.minipay.no","A","""absent"""
53068,"staging.vivoleve.com.br","A","""absent"""
53092,"staging2.therooster.co","A","""absent"""
27989,"www.izicap.com","A","""absent"""
32876,"innovationshairdeals.com","A","""disabled"""
53103,"staging.iperkeso.my","A","""absent"""
53097,"valdirnm.tk","A","""absent"""
32568,"ams6.b2xcare.com","A","""absent"""
32526,"spam-free-mail.de","A","null"
32884,"vernet-dc.lv","A","""absent"""
3860,"greenwich-demo.guidespark.net","A","""absent"""
7661,"covermeplans.com","A","""absent"""
32902,"princemoney.com","A","""absent"""
32899,"affiliates.sportbet.com","A","""absent"""
32892,"hgradio.net","A","""absent"""
14846,"www.tostadora.fr","A","""absent"""
32897,"cafegardesh.com","A","""absent"""
27997,"www.globallearningni.com","A","""absent"""
53109,"gpv.lowellma.gov","A","""absent"""
32876,"innovationshairdeals.com","A","""disabled"""
995,"google.es","A","""absent"""
14844,"igra18.ru","A","""absent"""
32909,"kita-freie-schule.de","A","""absent"""
27999,"email.bmc-systems.co.uk","A","""absent"""
28010,"paste.slithery.uk","A","""absent"""
28015,"pilot.api.ebanking.cibc.com","A","""absent"""
17386,"grc.com","A","""present"""
32928,"wpengine.com","A","""absent"""
1846,"api.jsjapp.com","A","""absent"""
28011,"visit.digital","A","""absent"""
53157,"www.hotfxsignal.com","A","""absent"""
28016,"saindb.com","A","""absent"""
28019,"jobvector.ch","A","""absent"""
53161,"notiroots.com","A","""absent"""
53163,"www.parquesmx.tk","A","""absent"""
26719,"pimpmyweb.fr","A","""absent"""
32943,"skay.ua","A","""absent"""
53170,"system.sandbox.netsuite.com","A","""absent"""
32948,"onefile.co.uk","A","""absent"""
32961,"www.krisinformation.se","A","""present"""
32954,"islandcasinovip.com","A","""absent"""
32953,"grandpoker.eu","A","""absent"""
53142,"pullqs.morningstar.com","A","""absent"""
1941,"myweb.prulife.com.tw","A","""absent"""
32966,"owncloud.homeunix.org","A","""absent"""
3843,"hostedicr.verizonbusiness.com","A","""absent"""
7677,"api.extole.io","A","""absent"""
25438,"thevoipmart.com","A","""absent"""
53175,"fatorjunior.com.br","A","""absent"""
32568,"ams6.b2xcare.com","A","""absent"""
35630,"online.milestonesys.com","A","""present"""
27686,"webmail2.abl.com","A","""absent"""
53180,"hk.yahoo.com","A","""present"""
27549,"50eyes.com","A","""absent"""
224,"onvotar.garantiespelreferendum.com","A","""absent"""
53197,"globalcommonbuild.uat.citibank.com.cn","A","""absent"""
32987,"e-rechtsanwaelte.de","A","""absent"""
32991,"www.edhec.edu","A","""absent"""
32992,"mobile.elliottmgmt.com","A","""absent"""
32976,"www.mur-interactif.fr","A","""absent"""
28033,"showroomprive.admo.tv","A","""absent"""
53201,"globalcommon.uat.citibank.co.id","A","""absent"""
9381,"reviewus.consilio.com","A","""absent"""
28029,"cabify.com","A","""absent"""
3877,"searx.abenthung.it","A","""absent"""
32981,"kanne.co","A","""disabled"""
7678,"www.mayoclinic.org","A","""absent"""
14866,"www.chaes-huette.ch","A","""absent"""
2418,"rdw.nl","A","""absent"""
33005,"hyip.biz","A","""absent"""
10759,"maps.nlsc.gov.tw","A","""unknown"""
28043,"zippygps.zippyttech.com","A","""absent"""
53211,"ecryptocoin.com","A","""absent"""
33010,"trailblazer.esiteanalytics.com","A","""absent"""
7672,"refer.ricardosf.com","A","""absent"""
15648,"wp.pl","A","""absent"""
32999,"market-lucky.info","A","""unknown"""
27666,"mc93.com","A","""absent"""
53218,"gourmet-coffee.com","A","""absent"""
6881,"nystateofhealth.ny.gov","A","""absent"""
32876,"innovationshairdeals.com","A","null"
53213,"manage.mist.com","A","""absent"""
14877,"reviewofaustralianfiction.com","A","""absent"""
28053,"orip.nih.gov","A","""present"""
53223,"beta.igduran.ru","A","""absent"""
10820,"orionhealth-eu-demo-4.apigee.net","A","""absent"""
32876,"innovationshairdeals.com","A","""disabled"""
33036,"m.finishline.com","A","""unknown"""
1945,"demo.rocket.chat","A","""absent"""
7685,"4arb.com","A","""absent"""
32649,"www.lowellmfg.com","A","""absent"""
28054,"www.onholdplus.com","A","""absent"""
53231,"localparish.net","A","null"
33045,"www.efirma.poczta-polska.pl","A","""absent"""
53230,"soldiwifi.darkwing.io","A","""absent"""
33050,"centogene.com","A","""absent"""
33041,"www.bh.org.il","A","""absent"""
29514,"msp.srhcpas.com","A","""absent"""
53234,"api.mistsys.com","A","""absent"""
14871,"acn.invoicesharing.com","A","""absent"""
53243,"www.clarisonic.co.kr","A","""absent"""
33058,"www.destatis.de","A","""absent"""
28049,"fakings.com","A","""absent"""
53254,"propointgroup.com","A","""absent"""
53256,"shreeyansh.com","A","""absent"""
7288,"www.aaalifedesk.com","A","""absent"""
33075,"access1.newingtonct.gov","A","""absent"""
53262,"sohn.n4t.co","A","""absent"""
23631,"www.webpay.cl","A","""absent"""
53260,"neo.rentjungle.com","A","""absent"""
52929,"sensedalat.com","A","""absent"""
14900,"www.nestlewaterscareers.com","A","""absent"""
33091,"shaggy.ucdp.net","A","""absent"""
20266,"siriushawk.com","A","""absent"""
33097,"sogosurvey.com","A","""absent"""
6954,"tictail.com","A","""absent"""
10253,"private.atlanticgam.es","A","""absent"""
33098,"www.une.moe","A","""absent"""
33074,"farmer.cz","A","""absent"""
53273,"gov-id.cloud.toast.com","A","""absent"""
33086,"6591.info","A","""absent"""
32568,"ams6.b2xcare.com","A","""absent"""
33100,"www.fokus.se","A","""absent"""
33092,"monad.ga","A","""present"""
53279,"www.diplomprice.com","A","""absent"""
33107,"livelink.gmc-uk.org","A","""absent"""
269,"my.finmarket.com","A","""absent"""
511,"www.sbir.gov","A","""absent"""
980,"www.karvamursu.fi","A","""absent"""
7690,"edlohn.de","A","""absent"""
7662,"d1y2fckkuvjjg.cloudfront.net","A","""absent"""
28078,"connectw.org","A","""absent"""
33115,"sebastienmaurines.net","A","""absent"""
33121,"www.skype.com","A","""present"""
48746,"m18qa2sqa-marking.assessor.rm.com","A","""absent"""
28082,"nds.dpasupport.com","A","""absent"""
33117,"homewager.com","A","""absent"""
33120,"5d.com","A","""absent"""
32739,"webdette.seldon-finance.com","A","""absent"""
53291,"m18qa2sta-ai.assessor.rm.com","A","""absent"""
33127,"propbet.com","A","""absent"""
53294,"www.myjobsintouch.com","A","""absent"""
28088,"wdrqa.walled-garden.com","A","""absent"""
33151,"testadmin.ads-xpress.com","A","""present"""
53298,"apiconnect.bangkokbank.com","A","""absent"""
33149,"mail.miniter.com","A","""absent"""
33141,"platincoin.com","A","""absent"""
33129,"tripydays.com","A","""absent"""
53301,"lostythebot.produvia.ca","A","""absent"""
28062,"www.stockimag.com.br","A","""absent"""
53302,"www.schoolfix.com","A","""absent"""
53299,"spaceinco.me","A","""absent"""
7691,"boveda.misfacturas.net","A","""absent"""
14908,"onecoin.com","A","""absent"""
28084,"miraclum.pl","A","""absent"""
53323,"draftkings.com","A","""absent"""
14917,"autoc-one.jp","A","""absent"""
28095,"staging.paperlit.net","A","""absent"""
53334,"www.delika.cz","A","""absent"""
53338,"ecfdt.com","A","""absent"""
29514,"msp.srhcpas.com","A","""absent"""
7693,"ohpolly.com","A","""absent"""
14922,"4x4aus.net","A","""absent"""
28101,"www.findox.com","A","""absent"""
33169,"exchange.cloud.voice-it.nl","A","""absent"""
33127,"propbet.com","A","""absent"""
53336,"itinerantc.com","A","""absent"""
53329,"mail.nzlc.net","A","""absent"""
28106,"cloud.satoripop.com","A","""absent"""
33180,"pservice.verizon.com","A","""absent"""
33177,"metapack.net","A","""absent"""
53350,"www.webmdhealthservices.com","A","""absent"""
33175,"okwebs.net","A","""absent"""
33187,"fbb.mywebgrocer.com","A","""absent"""
28113,"www.sorcerers.net","A","""absent"""
33191,"srstaging.mywebgrocer.com","A","""absent"""
53351,"admin-staging.all-adin.jp","A","null"
33196,"ws-cert.idms.lexisnexis.com","A","""absent"""
53354,"www.vowtobechic.com","A","""absent"""
28107,"staging.sportdepot.bg","A","""absent"""
53352,"id.via.com","A","""absent"""
53351,"admin-staging.all-adin.jp","A","""absent"""
14924,"nctv.nl","A","""present"""
28122,"www.vkol.cz","A","""absent"""
33208,"nextmd.com","A","""absent"""
53367,"readcheaper.com","A","""absent"""
53355,"7e3zy2exf9.execute-api.us-east-1.amazonaws.com","A","""absent"""
13053,"grutniecibaskalkulators.lv","A","""absent"""
53371,"likesxl.com","A","""absent"""
28120,"macthai.com","A","""absent"""
53368,"api-staging.all-adin.jp","A","""absent"""
10836,"kredodirect.com.ua","A","""absent"""
28138,"webmail.megasoft.com.ve","A","""absent"""
53354,"www.vowtobechic.com","A","""absent"""
53382,"vape.market","A","""absent"""
28128,"docker.marcschraepler.com","A","""absent"""
45789,"selea.se","A","""absent"""
53383,"ivoy.mx","A","""absent"""
3885,"poi.bougeret.fr","A","""unknown"""
33226,"ssix-project.eu","A","""absent"""
3895,"vr-internet.de","A","""present"""
33229,"nihairwatchv.nih.gov","A","""present"""
6605,"www.rmercadojr.com","A","""absent"""
14930,"evm100.sgvps.net","A","""absent"""
33235,"www.schwab.com","A","""absent"""
14100,"member.norcalaborers.org","A","""absent"""
28141,"www.itcreation.nl","A","""absent"""
33238,"ezinsureuat.thebarplan.com","A","""absent"""
33232,"gopiariv.me","A","""absent"""
9588,"inviso.esb.eu.com","A","""absent"""
28155,"versaweb.dl.sourceforge.net","A","""absent"""
53400,"thuisbezorgd.nl","A","""absent"""
53401,"video.altaramis.com","A","""absent"""
33098,"www.une.moe","A","null"
53407,"mail.soluciones809.com","A","""absent"""
2266,"internal-support.eset.com","A","""absent"""
28144,"portalmo.clinicalink.com","A","""absent"""
33257,"skype-bot.starmind.io","A","""absent"""
33252,"www.policygovernanceprofessional.org","A","""absent"""
28159,"remote.nwcoc.com","A","""absent"""
33261,"3a2ilati.com","A","""present"""
53414,"vietnammm.com","A","""absent"""
39409,"www.mhw001.com","A","""absent"""
28164,"marathon.cmo-compliance.com","A","""absent"""
28167,"epub.stripes.com","A","""absent"""
20825,"ayabank.com","A","""absent"""
28160,"www.iba.ch","A","""absent"""
53410,"takeaway.com","A","""absent"""
29514,"msp.srhcpas.com","A","""absent"""
53354,"www.vowtobechic.com","A","""absent"""
28172,"azure.microsoft.com","A","""present"""
53428,"www-staging.af-mark.jp","A","""absent"""
3896,"rimozione-malware.com","A","""absent"""
33285,"api.commercetools.com","A","""absent"""
14941,"mangago.me","A","""absent"""
28175,"webmail.itcreation.nl","A","""absent"""
17286,"eberhardt-travel.de","A","""present"""
33133,"digitalwater.diegobao.info","A","""absent"""
33098,"www.une.moe","A","""absent"""
28043,"zippygps.zippyttech.com","A","""absent"""
53430,"nav2cloud-test.bt.siemens.cloud","A","""absent"""
900,"www.oportun.com","A","""absent"""
33295,"sweep.cards","A","""invalid"""
14949,"onsellers.mycreditcheck.co.za","A","""absent"""
33292,"www.moosejaw.com","A","""absent"""
28186,"rhinovanleasing.quotevinedev.com","A","""absent"""
53442,"lk-test.lad24.ru","A","""absent"""
28178,"bitrix.cisanet.be","A","""absent"""
53451,"natty-f-c.com","A","""absent"""
33308,"www.ebuyer.com","A","""present"""
33303,"mytradercoin.com","A","""absent"""
2146,"www.verizon.com","A","""absent"""
14967,"uat3.citibank.pl","A","""absent"""
28144,"portalmo.clinicalink.com","A","""absent"""
53453,"www-staging.special-promotion.jp","A","""absent"""
53458,"bulbauer.com","A","""absent"""
33319,"app.controlmywifi.com","A","""present"""
